-0.6702199	0.87218064	-0.5678889	0.6195218	-0.5937909	-0.61789334	-0.56651783	-0.6557004	0.76110476	-0.80509585	0.61163867	-0.73100597	0.5846091	-0.8281779	-0.6312749	-0.61124957
-1.3056381	1.4673421	-1.1283674	1.2457546	-1.2484729	-1.1110681	-1.1090358	-1.306765	1.3710326	-1.2958534	1.3076798	-1.2604054	1.2075745	-1.3579024	-1.2485379	-1.2092003
-0.280268	0.34178728	-0.24218492	0.2525458	-0.28547537	-0.23748174	-0.27251878	-0.24152867	0.2530362	-0.37840775	0.3013286	-0.25153512	0.31120786	-0.42385533	-0.30589312	-0.28900862
-0.35881352	0.40249315	-0.38783586	0.3788826	-0.43698716	-0.46009493	-0.368784	-0.35451862	0.4159991	-0.4029694	0.37063026	-0.3440532	0.3466525	-0.43801653	-0.33750513	-0.43405846
-2.478638	2.905075	-2.0928879	2.3485336	-2.336351	-2.199774	-2.128167	-2.3954926	2.6552022	-2.8149388	2.3944485	-2.4854116	2.2021546	-2.7872243	-2.3915958	-2.208016
-0.76108813	0.9272682	-0.661622	0.7389066	-0.7421828	-0.7394071	-0.71682906	-0.7887902	0.78886336	-0.90220565	0.7819877	-0.78473556	0.69287884	-0.80947214	-0.6893453	-0.69208145
-0.47308293	0.6574472	-0.34106436	0.39697605	-0.3426901	-0.40910485	-0.3836743	-0.45773762	0.44904435	-0.5804683	0.415501	-0.39338234	0.48290476	-0.5068543	-0.40717137	-0.39252213
-0.12961775	0.22517504	-0.07170483	0.17416397	-0.066528656	-0.13872634	-0.09739322	-0.12717047	0.15637714	-0.24136163	0.19094636	-0.20727403	0.15144639	-0.22892	-0.19331732	-0.13694985
-2.3255107	2.7164316	-1.8600248	2.1291866	-2.2060723	-1.9411589	-1.930501	-2.1230752	2.332101	-2.536616	2.239582	-2.2427347	2.0203779	-2.618952	-2.2328715	-2.0547338
0.09588347	-0.123246394	0.15213796	-0.22340499	0.23469022	0.18980803	0.1943447	0.1813791	-0.18902369	0.2127447	-0.14374034	0.2003003	-0.11661831	0.14115202	0.1562203	0.1624949
-0.6270314	0.7574754	-0.54527867	0.6107034	-0.58320856	-0.4690741	-0.5613689	-0.5923136	0.63961285	-0.7580295	0.6109724	-0.62810826	0.58361393	-0.74864644	-0.64009416	-0.56304175
-1.2443576	1.3981186	-1.0128496	1.1009287	-1.0133357	-1.0955284	-1.0808702	-1.127416	1.257864	-1.3288764	1.1145034	-1.1333723	1.0945079	-1.3784518	-1.2017492	-1.157651
-0.7498534	0.8021799	-0.624833	0.6910694	-0.7356184	-0.69544905	-0.69693536	-0.7181819	0.7650064	-0.8024233	0.770943	-0.7016866	0.6489524	-0.82787097	-0.69352704	-0.6198709
0.2831958	-0.37584528	0.27189627	-0.3029131	0.29630134	0.24384883	0.30513313	0.3345365	-0.32472807	0.3664574	-0.28923276	0.31424466	-0.27424937	0.30088383	0.40095827	0.3978278
0.9710436	-1.0357229	0.9386827	-1.0136731	0.97663844	0.91145897	0.9100599	0.9624339	-0.9809361	1.0842307	-1.0081637	0.9989142	-0.9097323	0.98715246	0.9708688	0.90752596
-0.61797935	0.66694415	-0.65635103	0.6430644	-0.6516209	-0.6657129	-0.60357517	-0.64171493	0.6754416	-0.66055703	0.6457643	-0.6898981	0.6757053	-0.701198	-0.6700408	-0.68464005
-1.2169949	1.347208	-1.0814604	1.1706327	-1.1119779	-1.0784764	-1.0128571	-1.289737	1.1719211	-1.3294172	1.10822	-1.1507683	1.034014	-1.3688806	-1.2204262	-1.0796571
-0.25791705	0.3176949	-0.3450577	0.38638362	-0.2926383	-0.35117188	-0.3771597	-0.25812295	0.3323681	-0.29698294	0.2450336	-0.3121681	0.3612237	-0.36784717	-0.3495266	-0.35805497
-0.25753158	0.29630083	-0.30574065	0.27760226	-0.139854	-0.30532888	-0.2091878	-0.26207906	0.2681025	-0.21526694	0.2189346	-0.26837125	0.2778322	-0.28242624	-0.18883766	-0.20255527
0.089469895	-0.060612377	0.12841743	-0.052786693	0.08325146	0.06444929	0.0029404291	0.1522691	-0.13102894	0.00764347	-0.08113303	0.0929168	-0.09239468	0.02719795	0.14588024	0.074620426
-1.7299318	1.893456	-1.5042036	1.6600837	-1.5743804	-1.5112678	-1.5259987	-1.6519134	1.7866457	-1.8467041	1.6856056	-1.7117066	1.5301629	-1.8692235	-1.6861855	-1.6331941
-0.48029652	0.5375061	-0.44225317	0.44453984	-0.36534905	-0.38822237	-0.40841946	-0.43772373	0.42688847	-0.44088885	0.44378754	-0.4274197	0.3817386	-0.50740623	-0.3739866	-0.41083485
-0.9387048	1.0308192	-0.7139596	0.87659085	-0.7982348	-0.8496433	-0.74359435	-0.8511676	0.9353135	-1.0337453	0.9105683	-0.9362505	0.77988195	-1.0569335	-0.9615756	-0.81592375
-0.031523917	0.15833075	0.02265874	0.011527018	-0.008980492	-0.0492885	-0.10587265	-0.024758315	0.1491152	-0.14505705	0.12421331	-0.02731152	0.11850332	-0.12813938	-0.11679512	-0.100350514
-0.78903395	0.92740107	-0.6749808	0.67732304	-0.79391384	-0.71721715	-0.70794404	-0.7971037	0.8391568	-0.9304747	0.8642182	-0.7979295	0.7500051	-0.8263141	-0.8280199	-0.7917866
-1.3319087	1.5544055	-1.1574056	1.316075	-1.256135	-1.2111887	-1.1779597	-1.428225	1.3974674	-1.5376065	1.3585578	-1.3421341	1.1343094	-1.5560565	-1.2971503	-1.1352051
0.06769961	-0.16944359	0.13936768	-0.057173915	0.11877693	0.11032345	0.021964284	0.025063433	-0.11481723	-0.0202351	0.02883414	0.124012545	-0.065265276	0.06263006	0.11393246	0.09331522
-1.0455122	1.3702356	-0.8747662	1.0084544	-0.98606986	-0.9446571	-0.8965513	-1.0333744	1.1187344	-1.2403811	0.98608285	-1.0320101	0.9790867	-1.2477875	-1.0156323	-0.94221854
-2.5084982	2.8476176	-2.1004543	2.3154461	-2.360293	-2.1525233	-2.1695628	-2.4945247	2.6393855	-2.7290063	2.3976908	-2.5404582	2.2946851	-2.7807174	-2.4007967	-2.2504506
-0.39865047	0.36146557	-0.3637085	0.3824498	-0.3683713	-0.3217674	-0.20037736	-0.28741172	0.32556525	-0.39556003	0.24729809	-0.3348313	0.3468533	-0.38250938	-0.27380657	-0.28589442
0.48149854	-0.52234775	0.4352326	-0.45046657	0.5380431	0.4396973	0.46632257	0.4469242	-0.52825487	0.5291959	-0.50490564	0.4191376	-0.4137356	0.52130944	0.45271593	0.5423538
-0.7963345	0.8312779	-0.65340614	0.69959706	-0.6469655	-0.6922675	-0.6552073	-0.7332206	0.7751588	-0.81719893	0.77508324	-0.7367946	0.62175333	-0.7994026	-0.8204797	-0.6778862
-0.60267967	0.810434	-0.3980365	0.52120084	-0.47744676	-0.4823583	-0.45945323	-0.51374334	0.6112533	-0.6472489	0.57267654	-0.5489152	0.4530979	-0.6527227	-0.5236408	-0.37269822
-2.688327	2.9271498	-2.2797675	2.599383	-2.550479	-2.3307827	-2.3294358	-2.61955	2.6989987	-2.8927486	2.5657074	-2.627576	2.4645395	-2.9056904	-2.5477884	-2.4129205
-0.99559593	1.0254602	-0.8539608	0.8445232	-0.797476	-0.8706243	-0.8063588	-0.93610007	0.92077506	-1.0427326	0.87106544	-0.8649373	0.85585064	-1.0607766	-0.9289452	-0.8936203
-0.99665993	1.2054969	-0.74914795	0.84447604	-0.8441432	-0.8259941	-0.7175583	-0.8697919	0.99557614	-1.0374502	0.92509043	-0.9200175	0.79397833	-1.1190786	-0.9438937	-0.82146543
-1.4162673	1.8061342	-1.196211	1.395485	-1.3698919	-1.2694304	-1.1947056	-1.3956482	1.5683172	-1.6321253	1.3711481	-1.5224705	1.2639676	-1.7386773	-1.4462135	-1.3648858
0.23502135	-0.2867983	0.21200041	-0.2494996	0.2556829	0.16954938	0.2047004	0.27074972	-0.28690746	0.23297928	-0.23016475	0.21111241	-0.16888164	0.20723352	0.3080305	0.2914064
-2.9060185	3.3246138	-2.564316	2.7888238	-2.8802671	-2.6706853	-2.6227612	-2.8443034	3.0115838	-3.2718027	2.8469806	-2.9263425	2.7287683	-3.2740853	-2.9043915	-2.7085025
-1.072082	1.250996	-0.9253998	0.98207366	-1.036035	-1.0218283	-0.86137074	-1.111049	1.1186599	-1.1589043	1.0458481	-1.0785174	1.004307	-1.1938545	-1.1048452	-1.0095756
0.6952809	-0.75373685	0.65522665	-0.6668969	0.7482226	0.73079216	0.6725198	0.7378667	-0.78583	0.77540475	-0.7533041	0.79254377	-0.6870687	0.8043158	0.7212597	0.73094285
-1.1080201	1.3394076	-0.9682785	1.0755702	-1.0974053	-1.0698904	-0.98760545	-1.1630602	1.100887	-1.2381876	1.0914024	-1.1720793	1.0079992	-1.2052722	-1.1903485	-1.0784354
-2.5236464	2.8420658	-2.2063935	2.4129038	-2.449415	-2.3425455	-2.2140346	-2.4462802	2.6778672	-2.7954006	2.4791133	-2.5642436	2.2844584	-2.8247175	-2.444606	-2.2935662
-0.5750057	0.5082661	-0.48963258	0.4715314	-0.4165436	-0.44526982	-0.5135743	-0.48282686	0.4573234	-0.57825494	0.48306927	-0.61629295	0.45281127	-0.6138077	-0.48885375	-0.46620944
-0.12983005	0.24504866	-0.096010305	0.15010978	-0.08090375	-0.06516451	-0.11829107	-0.061897423	0.10005621	-0.22079502	0.043596294	-0.07455655	0.120914824	-0.15631591	-0.05659559	-0.12144212
0.055544678	0.053474344	0.020982016	-0.022725223	0.06777767	0.0139490245	-0.04807412	0.041220676	0.05651939	-0.017778056	-0.013356647	-0.0077604596	0.03364285	-0.10521509	0.009253554	-0.023667436
-0.21185677	0.21846284	-0.08793122	0.27554727	-0.21126908	-0.23615992	-0.14956732	-0.17169484	0.25483504	-0.24493219	0.17186952	-0.27111435	0.21390866	-0.23647052	-0.22670071	-0.1752125
-1.0791557	1.248376	-1.0130105	0.9710464	-1.1029543	-1.1414411	-1.0212653	-1.0853453	1.1172702	-1.2132114	1.1252984	-1.16471	0.9842255	-1.2025672	-1.1565201	-1.0276365
0.39331448	-0.45925158	0.36732677	-0.46174145	0.39162058	0.40160275	0.38099065	0.39243656	-0.5007493	0.42296362	-0.42203823	0.45136896	-0.375127	0.42372456	0.4076283	0.45259723
-2.830579	3.2474458	-2.4584334	2.6877887	-2.7275624	-2.5372791	-2.4736483	-2.765641	2.9511273	-3.118426	2.7514238	-2.8237927	2.572462	-3.1770608	-2.7582033	-2.6495862
-2.5971365	2.9326906	-2.3352454	2.5078597	-2.5678587	-2.5080912	-2.4286814	-2.6664672	2.8231277	-2.845812	2.6429055	-2.6506646	2.4597654	-2.921506	-2.6015372	-2.4855218
-0.6631019	0.84615445	-0.5583708	0.6836187	-0.57340366	-0.55062836	-0.60410553	-0.68564385	0.67060214	-0.779696	0.58666813	-0.7087658	0.644178	-0.7227303	-0.60294396	-0.5734184
-1.7256569	2.0152974	-1.4233465	1.6112281	-1.6970053	-1.5022564	-1.4385189	-1.6671559	1.761405	-1.9206173	1.6886252	-1.7274557	1.5395617	-1.9614068	-1.7721078	-1.5722831
-0.022721421	0.052750427	0.067703046	0.0020046027	-0.07326666	-0.04271686	0.030437035	-0.0033979614	0.024650214	-0.013678807	-0.017729368	0.06661534	-0.04235892	-0.082159154	0.028878246	-0.033550076
-0.529468	0.6668596	-0.44614625	0.52033615	-0.50214744	-0.5040796	-0.37652937	-0.54767853	0.49742788	-0.5633757	0.5535958	-0.42988226	0.4282791	-0.59087986	-0.4804964	-0.5127411
0.06523689	-0.037958495	-0.082633734	-0.008981276	0.027451603	-0.0051641334	0.029254623	0.06568979	-0.015296235	0.07491515	0.09405342	0.04250256	-0.042029765	-0.06569293	0.000612808	0.0097437035
-1.6225634	1.7901689	-1.4536566	1.5700516	-1.645011	-1.5637094	-1.4658563	-1.631324	1.6678637	-1.7808954	1.543653	-1.6001357	1.4216335	-1.7606194	-1.5615957	-1.5279168
0.14226405	-0.22434007	0.21856736	-0.0974664	0.25363135	0.068120964	0.21728669	0.17322576	-0.21442872	0.084277414	-0.15540312	0.2671461	-0.20821631	0.18706377	0.2124133	0.14403106
-0.2822012	0.2559807	-0.21334538	0.3388905	-0.24840866	-0.29503164	-0.23685673	-0.23685901	0.29884136	-0.26228693	0.31048253	-0.31275994	0.24273711	-0.33441597	-0.24854723	-0.21561185
-1.1861304	1.2512985	-1.0080426	1.0994028	-1.078306	-0.97953564	-1.0312386	-1.2153733	1.2063234	-1.2541778	1.2350321	-1.0675032	1.1286207	-1.3184898	-1.1355776	-1.1187363
0.116885856	-0.05150784	0.015822448	-0.027652701	0.06215751	0.021538248	0.027941715	0.049704935	-0.10912159	0.060158152	-0.023052523	0.12092973	-0.0031757068	0.049676318	0.041464157	0.030474916
-0.8683125	1.0006157	-0.6605071	0.7566361	-0.7713411	-0.73143905	-0.70147455	-0.8222074	0.7213898	-0.81423223	0.7684798	-0.83849335	0.74889416	-0.8925621	-0.74823666	-0.786616
-0.13191083	0.20480092	-0.17369989	0.17736378	-0.16663842	-0.15217562	-0.15337808	-0.20955673	0.18078619	-0.26776347	0.19102801	-0.16924885	0.18228212	-0.1913511	-0.18976945	-0.12713921
-1.5847318	1.7912651	-1.3627368	1.6175791	-1.4798913	-1.4916718	-1.4714271	-1.4983186	1.67117	-1.7552521	1.5794171	-1.6493449	1.455621	-1.7344632	-1.6484106	-1.4615002
1.7911097	-1.9540883	1.6778095	-1.7865275	1.8883675	1.7735158	1.6889578	1.6923163	-1.9127158	1.7738323	-1.7547293	1.7952992	-1.7198844	1.9186152	1.7570686	1.8078271
-0.7610537	0.85319847	-0.70831096	0.82158995	-0.74933916	-0.74501485	-0.7430448	-0.80179816	0.82903993	-0.9101844	0.752437	-0.8043589	0.7325799	-0.95547825	-0.80567956	-0.7352559
-0.93512857	1.0585158	-0.80877733	0.7711334	-0.78247476	-0.8086582	-0.7962585	-0.844398	0.9678674	-1.1248833	0.90380627	-0.9253806	0.83903986	-1.0344309	-0.8507527	-0.81765866
-0.5849622	0.74615765	-0.61336863	0.66379124	-0.6635851	-0.7136489	-0.6495895	-0.6466315	0.6420256	-0.70406026	0.62108755	-0.6850315	0.6678016	-0.8053946	-0.6703341	-0.5695284
-0.10061497	0.09249529	-0.0404833	0.13836339	-0.14511476	-0.088305235	-0.14881983	-0.08802049	-0.0025076924	-0.12864253	0.07885563	-0.12776186	0.101452425	-0.0960003	-0.12526463	-0.019281402
-1.6841589	1.9330038	-1.2966863	1.5692768	-1.609232	-1.4526603	-1.4116064	-1.5676233	1.7180979	-1.826562	1.4942352	-1.6002482	1.4182508	-1.9003824	-1.5550032	-1.4100038
-1.2832674	1.5195482	-0.986262	1.1251969	-1.0965608	-0.99300027	-1.0231555	-1.2225779	1.3092296	-1.3772664	1.18056	-1.2246714	1.098259	-1.5064029	-1.21794	-1.058192
0.3248808	-0.40417475	0.3290279	-0.38489926	0.39632636	0.37852216	0.3897094	0.32279325	-0.3554964	0.3558904	-0.2851396	0.33356917	-0.38534775	0.43274918	0.35779798	0.35308492
-1.2949933	1.5203117	-1.0978506	1.3404936	-1.2933389	-1.1639625	-1.1831994	-1.2498218	1.3883848	-1.5112541	1.3114959	-1.3095385	1.215897	-1.4719851	-1.2765747	-1.2537065
0.8013074	-0.874258	0.81794333	-0.7197055	0.82770455	0.7041937	0.70538795	0.7982728	-0.75763035	0.8328739	-0.79967844	0.85245293	-0.7753806	0.8252796	0.82756996	0.85656893
1.7018683	-1.8598884	1.5771614	-1.6340791	1.6709607	1.4960822	1.5280659	1.7596123	-1.8775002	1.807303	-1.7332062	1.6657197	-1.6153796	1.7790444	1.6870672	1.6436719
-0.32301256	0.55293024	-0.27377924	0.38698462	-0.3373733	-0.2465789	-0.3270391	-0.34608838	0.4278493	-0.41775647	0.39116445	-0.43243784	0.40262797	-0.43047103	-0.36758092	-0.4020658
0.9445747	-0.90535146	0.8601181	-0.8881462	0.8021798	0.81485206	0.73551375	0.809995	-0.8749147	0.8629939	-0.81299627	0.88842064	-0.7718523	0.96891004	0.86211705	0.77372324
-0.92027634	1.0007061	-0.77945113	0.89746886	-0.7706212	-0.84955347	-0.77295405	-0.8178455	0.88621646	-0.8659483	0.8663253	-0.7246564	0.88591915	-0.97261894	-0.82022554	-0.8204879
0.78854907	-0.7829148	0.6658515	-0.6618818	0.7434307	0.744104	0.6927886	0.7292176	-0.70047975	0.85711294	-0.7492382	0.72713524	-0.74125	0.8587243	0.79915285	0.6978667
-1.045207	1.0862826	-0.89694	1.0549766	-0.9521573	-0.89677894	-0.90685755	-0.9911957	0.99654984	-1.0876132	0.9722483	-1.0607749	0.84678113	-1.0166199	-0.9704093	-0.8977324
-2.0137157	2.1362154	-1.8076495	1.9137709	-1.8598939	-1.798524	-1.7957455	-1.8708694	2.081149	-2.0710611	1.9143707	-2.0055797	1.9312795	-2.130248	-1.9613703	-1.8702968
-1.5321822	1.7614255	-1.1689159	1.4439117	-1.36147	-1.3045839	-1.262689	-1.4289634	1.5489455	-1.6001855	1.3988712	-1.4779017	1.2981912	-1.6225365	-1.4157459	-1.3796653
-1.5949776	1.7369962	-1.3183955	1.4009842	-1.5179468	-1.341281	-1.3469632	-1.5788437	1.5954812	-1.6977017	1.4779898	-1.4809089	1.3631446	-1.6453149	-1.516302	-1.4377209
-0.20102568	0.18272689	-0.15248743	0.20736586	-0.1952816	-0.15434948	-0.1316739	-0.12109824	0.19120866	-0.13661198	0.2767014	-0.106725894	0.1391495	-0.21701765	-0.10593231	-0.15707853
-0.053606976	0.12888469	-0.10279694	0.011497432	0.02264959	-0.038053278	-0.056535643	-0.109893076	0.06508463	0.015190053	0.016713707	-0.030690417	0.035399675	-0.077321395	-0.12462115	-0.08112935
-0.28618303	0.2746615	-0.3028846	0.22076376	-0.23095047	-0.30484438	-0.20819806	-0.23765962	0.28156614	-0.26811576	0.25551748	-0.22246991	0.171049	-0.1763796	-0.24864008	-0.21525706
-0.5079845	0.48762688	-0.45658022	0.54242665	-0.44929275	-0.49367985	-0.46779376	-0.45204255	0.48070994	-0.49281937	0.50860363	-0.43078718	0.47641295	-0.6347079	-0.4697476	-0.4772014
-0.28893596	0.21848392	-0.16764508	0.19102502	-0.2715804	-0.17953861	-0.20391458	-0.3001137	0.27144945	-0.22296494	0.20099358	-0.137145	0.20107234	-0.30323112	-0.23868735	-0.19774738
-0.07471594	-0.023222554	-0.09032144	0.033256587	0.019727567	-0.0075133	-0.01143247	-0.072404206	-0.015021965	-0.0652323	-0.029329902	-0.04542104	-0.0066435277	-0.055327836	-0.043543294	-0.04920194
-3.4355078	3.7293963	-3.0936346	3.3313212	-3.2630494	-3.152081	-3.115753	-3.3853295	3.505105	-3.6069102	3.2842898	-3.378844	3.1825073	-3.5682154	-3.332641	-3.2590919
-1.0109515	1.1868595	-0.7852068	0.9426444	-0.88004696	-0.89097446	-0.84727764	-1.0048312	1.0180687	-1.0532318	0.9425697	-0.97786605	0.81453055	-1.1530648	-0.95827144	-0.8717976
-0.53649575	0.42519844	-0.4334016	0.5666608	-0.46127585	-0.34585884	-0.53674316	-0.38001505	0.4802587	-0.5373879	0.54029953	-0.4044238	0.34381926	-0.53965235	-0.5215962	-0.42070684
-0.18357903	0.2458955	-0.13347971	0.15842143	-0.11946357	-0.103953876	-0.08767689	-0.18985707	0.18071404	-0.20783913	0.1857564	-0.2560385	0.19276655	-0.19207104	-0.22634032	-0.12914883
-0.54470086	0.48538622	-0.4425612	0.49651307	-0.42922753	-0.4305275	-0.4285521	-0.38870525	0.39492273	-0.6104673	0.4851278	-0.43691343	0.5433055	-0.573103	-0.48753628	-0.36822593
-0.24891134	0.10212622	-0.114040785	0.13024308	-0.091882706	-0.20329666	-0.116397664	-0.15371393	0.1767202	-0.19502144	0.21106902	-0.13752797	0.19765948	-0.1770036	-0.21483459	-0.19211031
-0.48804343	0.46112025	-0.36927512	0.44784135	-0.43270645	-0.4286941	-0.3324228	-0.4137088	0.3688754	-0.46050727	0.44920322	-0.4021505	0.32588768	-0.5697607	-0.3686846	-0.42871922
0.06102627	-0.051826883	0.14388266	-0.0312294	0.13504969	0.060242996	0.0715128	0.0588062	-0.119849436	0.1614568	-0.1393052	0.07859998	-0.029831473	0.07355179	0.107126564	0.066839255
-0.8859844	1.1038734	-0.70573735	0.9204681	-0.82740885	-0.8419931	-0.7347934	-0.82214326	0.8788333	-0.9133567	0.7521394	-0.8920405	0.7478432	-1.0235372	-0.9090617	-0.74408746
-3.2930286	3.510445	-2.9591017	3.1312487	-3.2091331	-3.0037897	-3.00844	-3.2726994	3.325167	-3.5193527	3.2034626	-3.2669644	3.1083963	-3.5481086	-3.2448235	-3.092316
-0.51508343	0.52944416	-0.3189688	0.45551488	-0.41744196	-0.5144857	-0.41569734	-0.4598976	0.50454634	-0.55709267	0.41690803	-0.5066668	0.36393926	-0.5368268	-0.45335224	-0.37836325
0.8145676	-0.8922699	0.7117492	-0.8444915	0.7542325	0.8194665	0.7844314	0.76487035	-0.76760423	0.854623	-0.8662955	0.81760937	-0.761973	0.9160018	0.7597341	0.73460823
-0.8164924	0.9817385	-0.72112864	0.90293765	-0.8010412	-0.76722026	-0.7910216	-0.8624059	0.85889584	-0.9404644	0.7541847	-0.82462615	0.8627212	-0.9424643	-0.7928729	-0.8190054
0.5464563	-0.6462906	0.5751443	-0.512692	0.5542077	0.599005	0.49852383	0.5024276	-0.4935389	0.6030454	-0.5802843	0.55620843	-0.5444093	0.55030054	0.6046732	0.5861529
-0.03735096	0.054857105	0.009681807	-0.039128426	0.08777291	0.057991713	0.111536145	0.06679615	0.0013950788	0.04569472	-0.01166123	0.04166573	-0.040429432	0.0066355164	0.001199803	0.063728414
0.5626639	-0.58462465	0.43348807	-0.51547027	0.6023136	0.51596665	0.4470959	0.52382594	-0.56171215	0.57653105	-0.49939793	0.55112493	-0.51643765	0.5486492	0.5487842	0.5587955
-0.5656843	0.62907344	-0.51661044	0.61388594	-0.6256742	-0.56936467	-0.57190055	-0.5882483	0.60486805	-0.6573928	0.66751075	-0.5988025	0.6844966	-0.61048883	-0.68730444	-0.5211792
-1.2799759	1.4504845	-1.2085859	1.2581466	-1.2365828	-1.2391076	-1.228233	-1.2571948	1.3968791	-1.4255711	1.2779256	-1.3135893	1.2902344	-1.4410938	-1.3013161	-1.2466135
-0.33231422	0.44569144	-0.18114856	0.2270403	-0.22938135	-0.26343513	-0.27812493	-0.23554455	0.36519828	-0.3394789	0.29685462	-0.2662401	0.23180467	-0.45777735	-0.36812985	-0.27842182
1.3133566	-1.5242118	1.2507261	-1.325013	1.2561322	1.2392459	1.2561955	1.2785779	-1.2989936	1.4708908	-1.3287545	1.4006773	-1.2335783	1.4240761	1.3614566	1.2990669
1.5621796	-1.634134	1.4750019	-1.6030296	1.6163224	1.3959166	1.5439723	1.5958912	-1.705528	1.7015566	-1.6201272	1.5774074	-1.5247461	1.6688633	1.5937006	1.5264665
1.694889	-1.8369858	1.5266582	-1.6631136	1.6655223	1.6743494	1.6121818	1.6763545	-1.6632841	1.8254714	-1.7479256	1.7330264	-1.661933	1.731042	1.7202413	1.5038091
-0.7366604	0.84630764	-0.6969879	0.8290455	-0.6960376	-0.8164371	-0.79168516	-0.7661049	0.8844718	-0.8180191	0.8804676	-0.84861743	0.77934235	-0.92868125	-0.8380462	-0.78582525
0.1643281	-0.18077499	0.18904293	-0.16196308	0.1879347	0.26399022	0.18790568	0.24655806	-0.15275615	0.31655818	-0.2060413	0.20993945	-0.22235906	0.17650132	0.13013917	0.15769434
-1.017054	1.1077758	-0.90056854	1.0030664	-0.9204558	-0.8737581	-0.8003657	-0.994786	0.9926778	-1.1593587	0.95676225	-0.94233584	0.87924266	-1.1537542	-0.9390887	-0.98421746
-0.9921035	1.1552298	-0.81964386	0.87635165	-0.9291572	-0.8550282	-0.84225667	-1.0022708	1.0017039	-1.1234891	0.92736155	-1.0152333	0.8328855	-1.0534055	-0.9180208	-0.81959224
-0.6202458	0.851951	-0.5787075	0.70595866	-0.5701567	-0.7191032	-0.6619267	-0.6669425	0.79416883	-0.7925482	0.76395434	-0.7096527	0.5550121	-0.76343995	-0.7296695	-0.650244
-0.009516662	-0.02644611	-0.06892537	0.16771613	-0.046473518	-0.017161531	-0.11449971	-0.0361682	0.09030757	-0.06539336	0.022780845	-0.048841957	0.08424285	-0.1118603	-0.065090284	0.004313811
-0.93554986	1.0308621	-0.8229174	0.91440195	-0.92199016	-0.85914505	-0.81589895	-0.90140134	0.99685085	-1.0173968	0.9318012	-0.9276171	0.8909784	-1.1325225	-1.0143487	-0.91259724
-1.5344658	1.7856437	-1.3926358	1.5105817	-1.5010867	-1.3976128	-1.3380444	-1.5104663	1.6736114	-1.7786893	1.5187293	-1.5516027	1.4228073	-1.7360833	-1.5116017	-1.3503894
-0.5218286	0.669218	-0.41283953	0.59210986	-0.4949302	-0.44582838	-0.4631991	-0.4854589	0.56459326	-0.5520157	0.46856824	-0.6037678	0.47690645	-0.5595876	-0.5305567	-0.5510007
-0.51777464	0.6399368	-0.39379713	0.514388	-0.46663868	-0.46411315	-0.43919322	-0.5814466	0.6021724	-0.63296854	0.47748923	-0.58782715	0.5198963	-0.66025776	-0.548398	-0.46996856
-0.63520676	0.8331387	-0.55300635	0.60967183	-0.6217483	-0.58878404	-0.5591986	-0.5990489	0.7227596	-0.71192175	0.658569	-0.6241123	0.54841876	-0.82660985	-0.6360994	-0.51531374
-0.07804974	0.20549883	0.008696303	0.08993086	0.019810598	-0.0720573	-0.0022942	-0.043473385	0.2046724	-0.14956026	0.09908363	-0.08135955	0.09811812	-0.19775309	-0.043876514	-0.09008017
